,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1369,1369,788829895086444547,love babies love love baby,love babies love baby
1370,1370,788825967695396864,true,
1371,1371,788820770621362177,ure hat wait share,ure share
1372,1372,788819082397245441,fans amazing something simple like music colorful hat brighten ure day amp mine,fans something music colorful day mine
1373,1373,788760311281152000,become anything except xoxo,anything xoxo
1374,1374,788753958609252352,tomorrow episode yo online mini series titled making joanne,tomorrow episode yo online mini series joanne
1375,1375,788743183492603904,amazing,
1376,1376,788741688177090560,sorry meant hats could also say hats,sorry hats hats
1377,1377,788740688041086978,gurl hats,gurl hats
1378,1378,788733882556383232,yes look pink hat pick joanne vibes,yes joanne vibes
1379,1379,788724902446632960,cool article thanks chill jus tryin keep sane,article thanks tryin sane
1380,1380,788671783159336960,say brothers beautiful recording experience,brothers experience
1381,1381,788628225995972608,say simple stage band think dive bar,stage band bar
1382,1382,788627818271965185,go tell bedtime story,tell story
1383,1383,788627350405672960,leavin ur haters dust sexy feelin drag em like smoke leave ur blazin tracks road,leavin haters feelin em smoke blazin tracks road
1384,1384,788626259261677568,means body got pleadin light amp breath see wild view mirror ceilin,means body light amp breath view mirror ceilin
1385,1385,788624690172596224,new theme song space funk monster drunk calling kids country meet us city come,theme song space funk monster drunk kids country city
1386,1386,788623598667886592,love much wrote strong time us make others strong dance laugh cry,time others dance laugh cry
1389,1389,788618845946781696,women daddy issues men enjoy,women issues men
1390,1390,788583718285877248,hahahahha,hahahahha
1391,1391,788583526157484037,surprise,surprise
1392,1392,788539640835936256,rt raised standards ambition pop,rt standards ambition pop
1393,1393,788473681546731520,hey girl make easy lift thanks shoutout,hey girl thanks shoutout
1394,1394,788471333650833408,rt lady gaga icon forever one greatest idols wait see new era takes us,rt lady gaga icon idols era
1395,1395,788446346722279424,maybe guys like better spotify,guys spotify
1396,1396,788443993919152128,get new song pre order new album friday,song pre order album friday
1397,1397,788424232657117184,baby laced,baby
1398,1398,788423952007852032,get body got pleadin breathe ceilin comin,body breathe ceilin comin
1399,1399,788419222129020928,forget everything else,everything
1400,1400,788417994603069440,listening omg love love,
1401,1401,788415098620616705,rt high emergency ten minutes beats lady gaga songs ayo played,emergency minutes beats songs
1402,1402,788411564260990976,world record today radio listen hear another peek,world record today peek
1403,1403,788236751697383425,means much idea guys best want sing write songs forever,means idea guys songs
1404,1404,788236065509249024,awesome maybe bump get sign xxx,xxx
1405,1405,788235629716922368,thats biggest compliment honor ever,thats compliment honor
1406,1406,788120893738201088,pre order get tomorrow pst next sneak peek world joanne,pre order get tomorrow pst sneak world joanne
1407,1407,788118976098279425,enter code meetgaga fly next secret stop give signed pink hat,enter code fly stop give pink hat
1408,1408,788085402443788290,wondering new album watch,album watch
1409,1409,788084670420299776,rt new album way introduces us joanne,way introduces
1410,1410,788080268531765248,love wake say sinner prayer,wake sinner prayer
