,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1659,1659,1101276606256107520,hi peter please reach facebook business page regarding page ads kn,hi peter facebook business page page ads
1660,1660,1101256353291526144,great advice including tips deb liu vp facebook marketplace,advice tips facebook marketplace
1661,1661,1101220624444211200,interested event facebook share fb story start group chats friends ar,event facebook share story start group ar
1662,1662,1101178599095390212,artwork derives place imagining various psychological challenges endurance early black ame,artwork derives challenges ame
1663,1663,1100879195763204096,watches immediately,watches
1664,1664,1100874437530918914,thanks asking change username page need log facebook com,thanks change page log facebook com
1665,1665,1100870293243990029,hi abbey please reach facebook business page regarding experiencing,hi please facebook business page
1666,1666,1100867028615860225,hi deepak trouble logging facebook account next steps,hi deepak trouble facebook account steps
1667,1667,1100866516868829186,hi reports people facebook help us identify fix problems something,hi reports people problems something
1668,1668,1100866321326182407,hi emma reach facebook business page deleting old page kn,hi facebook business page page kn
1669,1669,1100865226734473217,glad able join caroline,glad join caroline
1670,1670,1100864373093007360,rt smith launches list challenge reality show facebook watch,rt smith launches list challenge reality facebook watch
1671,1671,1100864255765680133,thanks reaching ulvi try running website facebook debugger,thanks try facebook debugger
1672,1672,1100749747198009346,work focuses african women health education sexuality addressing beauty standards sto,work focuses women health education sexuality beauty standards sto
1673,1673,1100540831625297920,hi kris facebook offers tools like blocking reporting help deal bullying,hi kris facebook tools help bullying
1674,1674,1100540668441698309,hi hayley trouble logging facebook account things tr,hi hayley trouble facebook account things tr
1675,1675,1100540005976588292,hi although delete contact messenger block someone delete conv,hi contact messenger block someone delete conv
1676,1676,1100539764955140096,hi nayan keep mind need admin request change page name may,hi keep mind request change page name
1677,1677,1100539120894595072,thanks asking adam learn see friends upcoming birthdays facebook,thanks adam learn friends birthdays facebook
1678,1678,1100538977575161856,hi please visit link secure account kn,please visit link secure account kn
1679,1679,1100538890916687877,hi learn edit time facebook event kn,hi edit time event kn
1680,1680,1100538756791181312,hi please reach facebook business page regarding page kn,please facebook business page page kn
1681,1681,1100186634165854208,thanks asking tim create shared album adding contributors photo album,thanks tim create contributors album
1682,1682,1100186465147990032,hi srinivas believe friend account hacked learn next steps ta,hi srinivas friend account steps ta
1683,1683,1100186312055930881,hi amanda unable reset facebook password access email,hi amanda reset facebook password access email
