,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
2781,2781,1220162688745115648,sooooooooooo gonna come back paint one us,sooooooooooo gonna paint
2782,2782,1220149147564531712,crush text back minutes new episode starts right mtv,crush text minutes episode mtv
2783,2783,1220134047428550656,next month live concert series feature stunna girl,month concert series feature girl
2784,2784,1220126961688895488,also precious,
2785,2785,1220124718268911622,things,things
2786,2786,1220124400764276736,pretty close huh,huh
2787,2787,1220118948424716288,baby baby atlas cure baby fever,baby baby cure baby fever
2788,2788,1220109990431805441,rt notorious,rt
2789,2789,1220103850066989056,called nominations later headed year,nominations year
2791,2791,1220102879077453824,niall world,world
2792,2792,1220102804083302403,want hug,want hug
2793,2793,1220102766410043394,happy could make ur day better,day
2794,2794,1220097242826203142,valid,
2795,2795,1220097196894441475,thrilled page,page
2796,2796,1220097038500671488,wholesome content tl,content tl
2797,2797,1220088748072996869,tonight episode going shocking unfold tonight mtv,tonight episode tonight mtv
2798,2798,1220087954711941122,wheezes want album awsten,wheezes album awsten
2799,2799,1220082344704577536,also hi angel,angel
2800,2800,1220082193566982149,done hello give us,hello
2801,2801,1220082140005773317,rt rts drop new waterparks album today rts drop new waterparks album today,rt drop waterparks today rts waterparks today
2802,2802,1220077292967337985,quack kelly,quack
2803,2803,1220077233307574273,fabulous choice savanah caterpillar realll crowd pleaser,choice realll crowd
2804,2804,1220076871020359682,safe choice duck never disappoints,choice duck disappoints
2805,2805,1220076776241750016,wait merch,wait merch
2806,2806,1220076237470806016,thank thank thank,thank thank thank
2807,2807,1220075929352929292,thing know,thing
2808,2808,1220075692437725185,like think worm mostly squid,
2809,2809,1220075403924189185,rt im shrimp,rt im shrimp
2810,2810,1220073648037359617,singing along,
2811,2811,1220065950206251008,currently thinking way sings aaah aaaahh aaah oh honey,way sings aaah honey
2813,2813,1220060556335505410,agree cassie yes,cassie yes
2814,2814,1220058813358886914,winter make,winter make
2815,2815,1220053240630431745,every single time hear song conflicted love sad,time hear song sad
2816,2816,1220053002813427712,became person everyone wanted,person everyone
2817,2817,1220052923897516032,rt jeremiah mattie sitting tree miss brand episode tomorrow,rt jeremiah mattie miss brand episode tomorrow
2818,2818,1220052360241844224,watched times,times
2819,2819,1220052108105474048,story us,story
2821,2821,1220049921207947264,yes ciara song cried eyes,ciara song eyes
2822,2822,1220049770397433862,agreeeed paving way wait see comes next,agreeeed way wait
2823,2823,1220049599185944578,honestly think ur layout chef kiss perfect ella,layout chef perfect ella
2824,2824,1220049174395265024,talk proud david,talk proud david
2825,2825,1220048932157435904,hi want say saw msg recently changed life vocals cried,hi msg life vocals
2826,2826,1220043453649825792,confirm getting drunk best thing watch today,confirm thing watch today
2827,2827,1220029298318462976,rt paying lot money clear secure entire area miss new episode tonig,rt lot money secure area episode tonig
2828,2828,1220028352800620550,tonight episode murder year old kedarie johnson gender fluid teen investig,tonight episode murder year kedarie johnson gender fluid teen investig
2829,2829,1220024743904059392,rt raise hand excited watch take stage wednesday march,rt raise hand watch take stage march
2830,2830,1220015554167263235,rt give look cos vapes taking trash premieres tonight,rt look cos vapes premieres
2831,2831,1220014158525214720,simply could agree moreee,moreee
2832,2832,1220014070742601728,cece,cece
2833,2833,1220013250475188224,check iconic carpet looks,check carpet looks
2834,2834,1220009531041816577,want confidence kitchen counter video,confidence kitchen counter video
2835,2835,1219998153014796288,hi studio,hi studio
2836,2836,1219983052266336261,reasons obsessed evan peters relationship,reasons peters relationship
2837,2837,1219802108892827649,meeting someone new immediately thinking wedding hashtag new episode,someone episode
2838,2838,1219795952661336066,blushes,blushes
2839,2839,1219795909200031744,rt shout crush,rt shout crush
2840,2840,1219792051509846016,throwing back rock jock softball challenge celebrate fact derek jeter electe,rock jock softball challenge celebrate fact jeter electe
2841,2841,1219786758474342400,calllllling new episode starts right mtv,episode mtv
2842,2842,1219771659311124480,went,
2843,2843,1219756558600392704,alex landed tonight new episode miss action mtv,alex episode action mtv
2844,2844,1219750851973189632,omg course soooooo happy back,course soooooo
2845,2845,1219750778358915074,yes must way first soon brought around got hooked,yes way
2846,2846,1219741460733530121,binged one day rooting morgan simianer whole time,day time
2847,2847,1219734522079727617,look jumping conclusion taking change lives,look conclusion change lives
2848,2848,1219730699911122948,confirm,confirm
2849,2849,1219730647192887296,back ya,ya
2850,2850,1219730579345891328,omg hiiii tysm angel back,hiiii tysm
2851,2851,1219727616241958915,agreeeeeed could tattoo gif onto face would,agreeeeeed face
2852,2852,1219726966665961473,gif matters ever,gif matters
2853,2853,1219722115219447809,sees crush smooth move,sees move
2855,2855,1219702171672961024,rt let gooooooooooooooo,rt let gooooooooooooooo
2856,2856,1219700785803677703,getting ready enjoy sick visuals,enjoy visuals
2857,2857,1219696163760300035,nipsey hussle legacy live,hussle legacy
2858,2858,1219690691019857927,simpleee baby one time,simpleee time
2859,2859,1219689909751091200,listen overprotected immediately,
2861,2861,1219688001846022144,everytime rainy day vibes,day vibes
2862,2862,1219687863006220289,feel stronger,feel stronger
2863,2863,1219687423040458754,since working home mail heart,home mail heart
2864,2864,1219686696826044417,anymore gonna put work bitch day,gonna work bitch day
2865,2865,1219686139872849921,need bored dance routines head circus,need dance routines circus
2866,2866,1219685830815559680,nothinggg puts better mood gimme,nothinggg mood gimme
2867,2867,1219685338806988801,always,
2868,2868,1219685281965793282,oooooooof well know simply must suggest toxic alllll way,toxic way
2870,2870,1219684808323936257,know haveeeee suggest slumber party ft,haveeeee slumber party ft
2871,2871,1219684352948346883,always recommend personal favorite lucky,favorite lucky
2872,2872,1219684104503025667,simple stronger answer,simple answer
2873,2873,1219683886587883520,entirely valid mood recommend hit sometimes,mood recommend
2874,2874,1219682266483478528,tell mood recommend britney spears song,mood britney spears song
2875,2875,1219665965031530497,stuck middle two people everyone get along tonight new episode,people everyone episode
2876,2876,1219650874131320838,ok honestly see,
2877,2877,1219650865188999169,celebrated birthday sweetest way,way
2878,2878,1219650807341232128,impatiently waits new season,season
2879,2879,1219635766961168384,really needed reunion,reunion
2880,2880,1219620665596239873,vs riff amazing,vs riff
2881,2881,1219439469650051072,know stuffed animas better see,stuffed
2882,2882,1219424370411679749,graduate thesis serves bangs,graduate thesis bangs
2883,2883,1219409270187294723,album emotional chef kiss masterpiece,chef kiss
2884,2884,1219396048264843265,rt louis superman directors oscar contending documentary short deadline short documentary amazing https,rt louis superman directors documentary deadline documentary amazing https
2885,2885,1219394171443851264,reminder incredible taste music,reminder taste music
2887,2887,1219389006946893824,rt,rt
2888,2888,1219379071295086592,pov millie bobby brown come,pov millie bobby come
2889,2889,1219363974187081728,pass presidential pop quiz aces,pass pop quiz aces
2890,2890,1219348872260128769,track track guide mac miller album,track track guide mac miller album
2891,2891,1219333774950813697,read us extra comments instagram,comments
2892,2892,1219328560562831361,martin luther king jr hip hop legacy inspired musicians years check curated,martin jr hip hop legacy musicians years
2893,2893,1219323110610087937,week bops hate la,week bops la
2894,2894,1219318673795637251,wink rt years good luck,wink rt years luck
2895,2895,1219303578071900164,cast talked expect season,cast season
2896,2896,1219288476501209089,musical mashups,mashups
2897,2897,1219273380790038535,still dreamin,
2898,2898,1219258281471823872,pick need new song,pick song
2903,2903,1219120614948179969,present thread reactionary acceptance memes tonight,thread acceptance memes
2904,2904,1219077082287706113,streaming new album nonstop check interview talke,album check interview talke
2905,2905,1219071091223728129,omg day made,day
2906,2906,1219070909681741824,rt sit us,rt sit
2907,2907,1219061983770603522,formal application join friendship,application join friendship
2908,2908,1219046883160662017,really time lives,time lives
2909,2909,1219031783313772545,goddess like connect queen see,goddess connect queen
2910,2910,1219016684939296768,aesthetic,
