,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
2540,2540,1055906227715104768,rt coordinated influence operations continue consistent transparent takedowns also trend continue,rt influence operations transparent takedowns trend continue
2541,2541,1055856352365400064,today took multiple pages groups accounts originated iran engaging coordinated inauthen,today pages groups accounts inauthen
2542,2542,1055530696993726464,hi kevin posts sent rd party fact checkers review rated,hi kevin posts party fact checkers
2543,2543,1055167823822159872,hear sound newest music features add songs facebook stories soon,sound music songs stories
2544,2544,1055159789372751872,hi george reset password access email facebook account,hi george reset password access email facebook account
2545,2545,1055159580454518785,hi laura see photos facebook seeing black boxes empty boxes broken ima,hi laura photos boxes boxes
2546,2546,1055159439198748677,welcome alma mae hope fantastic day kn,alma day
2547,2547,1055159383477403648,hi lizzie first recommend updating latest version facebook iphone app friend,hi lizzie version facebook iphone app friend
2548,2548,1055159005218308097,thanks sharing summer learn report experiencing facebook app kn,thanks summer report app kn
2549,2549,1055158844949704705,hi justine trouble logging facebook acount things try,hi justine trouble facebook acount things
2550,2550,1055158740071211008,hi aubrey first recommend updating latest version app still unable,hi aubrey version app
2551,2551,1055158573699944448,thanks asking michael learn rotate photo uploaded facebook help center,thanks michael photo facebook help center
2552,2552,1055158477507751942,hi sue please report experiencing business manager try view page,hi sue report business manager view page
2553,2553,1055158274469826560,hi something working properly facebook page report us find,hi something page report
2554,2554,1055157950824808450,hi susan send us private message including link memorialized account kn,hi message account kn
2555,2555,1055157880297611267,hi kim scammers sometimes create fake messages look like facebook learn abou,hi kim scammers messages facebook abou
2556,2556,1055157741470269440,hi ian reports people facebook help us identify fix problems something working,hi reports people problems something
2557,2557,1055157616375197696,thanks reaching jaci accounts pages impersonate people allowed facebo,thanks jaci accounts pages people facebo
2558,2558,1055157465757745152,hi prashanta trouble logging facebook account next steps,hi prashanta trouble facebook account steps
2559,2559,1055157355892105218,hi find report experiencing try upload photos fa,report photos
2560,2560,1055157239227518976,welcome chui hope great birthday kn,chui birthday
2561,2561,1055156811295322113,hi rahul believe account hacked please visit link secure kn,hi rahul account visit link secure kn
2562,2562,1055156426950262785,hi first recommend updating latest version app using different browse,hi version app browse
2563,2563,1055156293277835264,hi jodie trouble logging facebook account things tr,hi jodie trouble facebook account things tr
2564,2564,1055156198788489218,hi chantel fill following form give us feedback facebook notificatio,chantel fill form notificatio
2565,2565,1055156074725163008,thanks reaching paco please learn report experiencing business manager,thanks please report business manager
2566,2566,1054827840909172736,rt today released ad archive report gt detailed info including total number ads spend archive,rt today ad report gt info number ads
2568,2568,1054759299048591366,rt latest episode amp smith good streaming facebook https,rt episode amp smith streaming facebook https
2569,2569,1054442582753898497,hi tova find report experiencing try view comments facebook,hi report view comments
2570,2570,1054442542379479041,hi nigel provide us feedback regarding certain facebook features form kn,hi nigel facebook features kn
2571,2571,1054442512318906368,thanks reaching patty facebook offers tools help members deal bullying harassment,thanks facebook offers tools members harassment
2572,2572,1054442472825335813,love thanks sharing chelsea kn,thanks chelsea kn
2573,2573,1054442438302068736,hi lisa first recommend updating latest version facebook app however notifi,hi lisa version facebook app
2574,2574,1054442402361081857,welcome gurpanth glad joined years ago kn,gurpanth glad years
2575,2575,1054442380294795266,thanks reaching lauren please learn report experiencing faceboo,thanks please report faceboo
2576,2576,1054442343468879873,hi kari trouble logging facebook account things try,hi kari trouble facebook account things
2577,2577,1054442305799798784,hi michael first recommend updating latest version app using different browser,hi michael version app browser
2578,2578,1054442243682119682,hi jo reports people facebook help us identify fix problems something working cor,hi jo reports people problems something cor
2579,2579,1054441550942474247,welcome joe hope great day kn,joe day
2580,2580,1054441514846375938,hi roger please reach facebook business page regarding ad payments kn,hi roger facebook business page ad payments
2581,2581,1054441465924018176,hi tj learn next steps take believe friend account hacked,hi tj steps friend account
2582,2582,1054440792767561730,thanks sharing satish find report experiencing facebo,thanks report facebo
2583,2583,1054440746357547008,hi michael first recommend updating latest version app messenger still workin,hi michael version app messenger
2584,2584,1054440686395813888,hi dave billion people facebook feedback community members like helps us,hi people community members
2585,2585,1054440620612304896,hi yvette please reach facebook business page regarding happens try turn,hi yvette facebook business page happens turn
